id,fielders,kind,player_out,odi_no,check
15157,,bowled,1993,2696,1
15158,1150,caught,1980,2696,1
15159,1150,caught,2007,2696,1
15160,,bowled,1944,2696,1
15161,1150,caught,1978,2696,1
15162,1288,1251,run out,1950,2696,1
15163,,lbw,1914,2696,1
15164,1289,caught,1994,2696,1
15165,1150,caught,1967,2696,1
15166,1271,caught,1947,2696,1
15167,1150,caught,1980,2698,1
15168,,lbw,2007,2698,1
15169,,lbw,1944,2698,1
15170,,lbw,1978,2698,1
15171,1279,caught,1993,2698,1
15172,,lbw,1914,2698,1
15173,1226,caught,1994,2698,1
15174,,bowled,1947,2698,1
15175,,bowled,1226,2698,1
15176,,bowled,1289,2698,1
15177,1944,run out,1263,2698,1
15178,,bowled,1150,2700,1
15179,1947,1994,run out,1110,2700,1
15180,1994,stumped,1288,2700,1
15181,1947,caught,1251,2700,1
15182,,lbw,1259,2700,1
15183,2010,caught,1182,2700,1
15184,1994,caught,1263,2700,1
15185,,bowled,1271,2700,1
15186,1263,caught,1980,2700,1
15187,1119,1150,run out,1993,2700,1
15188,1150,caught,2007,2700,1
15189,1119,1150,run out,1944,2700,1
15190,,bowled,1950,2700,1
15191,1150,stumped,1914,2700,1
15192,,bowled,1978,2700,1
15193,1150,caught,1930,2702,1
15194,1182,caught,2007,2702,1
15195,1263,caught,1993,2702,1
15196,1182,caught,1944,2702,1
15197,,bowled,1950,2702,1
15198,1150,caught,1914,2702,1
15199,,lbw,1994,2702,1
15200,,lbw,2010,2702,1
15201,1119,caught,1947,2702,1
15202,1119,caught,1978,2702,1
15203,1947,caught,1150,2702,1
15204,2010,run out,1263,2702,1
15205,1979,caught,1110,2702,1
15206,1930,caught,1150,2703,1
15207,1914,caught,1289,2703,1
15208,1978,caught,1263,2703,1
15209,2010,caught,1288,2703,1
15210,1947,caught,1251,2703,1
15211,1994,stumped,1259,2703,1
15212,2010,caught,1182,2703,1
15213,,lbw,1286,2703,1
15214,,bowled,1218,2703,1
15215,1263,caught,1930,2703,1
15216,,lbw,2007,2703,1
15217,1150,caught,1993,2703,1
15218,,bowled,1978,2703,1
15219,1182,caught,1944,2703,1
15220,,bowled,1914,2703,1
15221,,bowled,1994,2703,1
15222,,bowled,1947,2703,1
15223,1251,caught,1950,2703,1
15224,1289,caught,2010,2703,1
15225,1951,caught,1150,2704,1
15226,1967,2010,run out,1289,2704,1
15227,1967,caught,1263,2704,1
15228,1980,caught,1251,2704,1
15229,2010,caught,1288,2704,1
15230,,bowled,1259,2704,1
15231,,lbw,1182,2704,1
15232,1993,caught,1119,2704,1
15233,1980,caught,1271,2704,1
15234,,lbw,1286,2704,1
15235,1150,caught,1980,2704,1
15236,1150,caught,1993,2704,1
15237,1289,caught,1967,2704,1
15238,,bowled,2005,2704,1
15239,1271,caught,1951,2704,1
15240,,bowled,1950,2704,1
15241,1150,caught,1947,2704,1
15242,,bowled,1995,2704,1
15243,1150,caught,609,2705,1
15244,1150,caught,845,2705,1
15245,1140,caught,773,2705,1
15246,,bowled,819,2705,1
15247,,lbw,600,2705,1
15248,,bowled,874,2705,1
15249,1259,caught,777,2705,1
15250,1182,caught,800,2705,1
15251,819,caught,1263,2705,1
15252,600,caught,1289,2705,1
15253,,lbw,1288,2705,1
15254,773,caught,1150,2705,1
15255,600,caught,1182,2705,1
15256,600,stumped,1251,2705,1
15257,,caught and bowled,1271,2705,1
15258,247,caught,1279,2705,1
15259,800,caught,1259,2705,1
15260,,lbw,1286,2705,1
15261,600,caught,1993,2706,1
15262,,bowled,1980,2706,1
15263,,caught and bowled,1944,2706,1
15264,800,caught,1951,2706,1
15265,,bowled,2005,2706,1
15266,692,caught,1967,2706,1
15267,845,caught,1950,2706,1
15268,600,819,run out,1914,2706,1
15269,600,run out,1947,2706,1
15270,692,caught,1995,2706,1
15271,1993,caught,845,2706,1
15272,1947,caught,819,2706,1
15273,,bowled,874,2706,1
15274,600,caught,1150,2707,1
15275,845,caught,1289,2707,1
15276,,retired hurt,1263,2707,1
15277,819,caught,1182,2707,1
15278,1259,caught,845,2707,1
15279,1226,caught,819,2707,1
15280,1226,caught,609,2707,1
15281,1289,caught,773,2707,1
15282,1251,caught,800,2707,1
15283,1150,caught,874,2707,1
15284,1259,caught,777,2707,1
15285,,lbw,692,2707,1
15286,,bowled,780,2707,1
15287,1226,caught,600,2707,1
15288,1959,599,run out,1305,2771,1
15289,2010,caught,1400,2771,1
15290,599,caught,1344,2771,1
15291,1993,caught,1369,2771,1
15292,1959,caught,1321,2771,1
15293,,lbw,1343,2771,1
15294,2010,caught,1323,2771,1
15295,,bowled,1384,2771,1
15296,1305,caught,599,2771,1
15297,,lbw,1930,2771,1
15298,1305,1321,1390,run out,1993,2771,1
15299,,bowled,1951,2771,1
15300,1321,caught,1944,2771,1
15301,,bowled,1967,2771,1
15302,,bowled,1978,2771,1
15303,,bowled,1947,2771,1
15304,1369,caught,2010,2771,1
15305,1400,caught,1983,2771,1
15306,,caught and bowled,1305,2769,1
15307,,caught and bowled,1351,2769,1
15308,,bowled,1344,2769,1
15309,625,caught,1369,2769,1
15310,630,caught,1400,2769,1
15311,466,caught,1343,2769,1
15312,,bowled,1390,2769,1
15313,1321,caught,848,2769,1
15314,1400,run out,389,2769,1
15315,,lbw,625,2769,1
15316,,lbw,387,2769,1
15317,,caught and bowled,375,2769,1
15318,,bowled,368,2769,1
15319,,lbw,299,2769,1
15320,1305,caught,466,2769,1
15321,,bowled,392,2769,1
15322,1369,caught,391,2769,1
15323,137,caught,609,2774,1
15324,2165,caught,845,2774,1
15325,8,caught,800,2774,1
15326,2165,caught,773,2774,1
15327,,bowled,600,2774,1
15328,845,caught,120,2774,1
15329,845,caught,137,2774,1
15330,600,caught,2165,2774,1
15331,,lbw,38,2774,1
15332,600,caught,8,2774,1
15333,600,stumped,118,2774,1
15334,819,600,run out,123,2774,1
15335,609,caught,2,2774,1
15336,627,600,run out,56,2774,1
15337,,lbw,2157,2774,1
15338,,bowled,845,2777,1
15339,118,caught,800,2777,1
15340,137,caught,819,2777,1
15341,,bowled,609,2777,1
15342,,bowled,600,2777,1
15343,120,caught,874,2777,1
15344,123,run out,627,2777,1
15345,118,run out,666,2777,1
15346,,bowled,846,2777,1
15347,800,run out,2165,2777,1
15348,,lbw,137,2777,1
15349,,bowled,120,2777,1
15350,,lbw,38,2777,1
15351,,bowled,123,2777,1
15352,,caught and bowled,8,2777,1
15353,800,caught,1,2777,1
15354,609,caught,118,2777,1
15355,600,stumped,56,2777,1
15356,,bowled,2,2777,1
15357,600,caught,2165,2778,1
15358,666,caught,123,2778,1
15359,600,stumped,8,2778,1
15360,600,stumped,1,2778,1
15361,,lbw,38,2778,1
15362,666,caught,137,2778,1
15363,800,caught,118,2778,1
15364,,bowled,120,2778,1
15365,600,caught,2,2778,1
15366,,bowled,2157,2778,1
15367,2,caught,609,2778,1
15368,,bowled,800,2778,1
15369,120,caught,819,2778,1
15370,8,caught,845,2778,1
15371,2,caught,874,2778,1
15372,,bowled,849,2781,1
15373,2157,caught,845,2781,1
15374,2157,caught,609,2781,1
15375,,bowled,600,2781,1
15376,247,caught,1,2781,1
15377,,bowled,2165,2781,1
15378,,bowled,123,2781,1
15379,849,caught,137,2781,1
15380,666,caught,38,2781,1
15381,609,caught,118,2781,1
15382,779,run out,155,2781,1
15383,849,caught,8,2781,1
15384,849,caught,19,2783,1
15385,874,caught,1,2783,1
15386,666,caught,8,2783,1
15387,849,caught,38,2783,1
15388,,bowled,849,2783,1
15389,,caught and bowled,874,2783,1
15390,,lbw,845,2783,1
15391,,lbw,600,2783,1
15392,1478,caught,609,2755,1
15393,1517,caught,874,2755,1
15394,,bowled,464,2755,1
15395,1532,caught,800,2755,1
15396,1512,caught,600,2755,1
15397,1517,caught,550,2755,1
15398,1532,1545,run out,627,2755,1
15399,1610,caught,819,2755,1
15400,,bowled,692,2755,1
15401,1610,caught,666,2755,1
15402,,lbw,1610,2755,1
15403,,bowled,1589,2755,1
15404,800,caught,1512,2755,1
15405,464,627,run out,1517,2755,1
15406,,lbw,1478,2755,1
15407,,lbw,161,2755,1
15408,,lbw,1596,2755,1
15409,600,stumped,1532,2755,1
15410,819,666,run out,556,2755,1
15411,800,caught,1548,2755,1
15412,,bowled,1657,2786,1
15413,981,caught,1681,2786,1
15414,981,caught,1766,2786,1
15415,,bowled,2080,2786,1
15416,981,caught,224,2786,1
15417,1155,caught,1657,2773,1
15418,1251,caught,1681,2773,1
15419,1150,caught,1766,2773,1
15420,,bowled,1733,2773,1
15421,1259,caught,1648,2773,1
15422,1263,caught,1650,2773,1
15423,,bowled,1775,2773,1
15424,,bowled,1743,2773,1
15425,1150,run out,2080,2773,1
15426,,bowled,1263,2773,1
15427,1648,caught,1155,2773,1
15428,,bowled,1182,2773,1
15429,1657,caught,1289,2773,1
15430,1650,caught,1251,2773,1
15431,1650,caught,1259,2773,1
15432,,caught and bowled,1263,2775,1
15433,,bowled,1155,2775,1
15434,,bowled,1289,2775,1
15435,1743,1648,run out,1259,2775,1
15436,1743,caught,1182,2775,1
15437,,bowled,1150,2775,1
15438,1648,caught,1251,2775,1
15439,1648,caught,1140,2775,1
15440,1657,1648,run out,1271,2775,1
15441,1681,caught,1279,2775,1
15442,,bowled,1681,2775,1
15443,1150,caught,1657,2775,1
15444,,lbw,1766,2775,1
15445,1289,1150,run out,1733,2775,1
15446,1289,1150,run out,1676,2775,1
15447,,bowled,1648,2775,1
15448,,lbw,1775,2775,1
15449,1150,caught,1732,2775,1
15450,,bowled,1743,2775,1
15451,,bowled,1644,2775,1
15452,161,caught,1894,2779,1
15453,1593,run out,1860,2779,1
15454,1532,caught,1815,2779,1
15455,,bowled,1862,2779,1
15456,,lbw,1812,2779,1
15457,161,caught,245,2779,1
15458,,lbw,1898,2779,1
15459,1589,stumped,1879,2779,1
15460,1593,caught,1868,2779,1
15461,,bowled,1864,2779,1
15462,1864,run out,1593,2779,1
15463,1862,caught,1595,2779,1
15464,,bowled,1517,2779,1
15465,1815,caught,161,2779,1
15466,1589,caught,1894,2780,1
15467,161,caught,1815,2780,1
15468,1589,caught,1860,2780,1
15469,1548,caught,1862,2780,1
15470,,bowled,1896,2780,1
15471,,lbw,1812,2780,1
15472,1589,caught,1898,2780,1
15473,1517,caught,1879,2780,1
15474,1517,caught,1868,2780,1
15475,1546,caught,1905,2780,1
15476,1860,caught,1595,2780,1
15477,,lbw,1595,2782,1
15478,1896,caught,1593,2782,1
15479,1896,caught,1517,2782,1
15480,1896,stumped,161,2782,1
15481,1868,caught,1589,2782,1
15482,1879,caught,1543,2782,1
15483,1898,caught,1546,2782,1
15484,1589,caught,1894,2782,1
15485,1532,caught,1860,2782,1
15486,,bowled,1812,2782,1
15487,,bowled,1896,2782,1
15488,,bowled,1815,2782,1
15489,,lbw,1862,2782,1
15490,1589,stumped,1868,2782,1
15491,1898,caught,1517,2785,1
15492,,bowled,1593,2785,1
15493,1862,caught,161,2785,1
15494,1896,caught,1589,2785,1
15495,1862,caught,1543,2785,1
15496,1896,run out,1524,2785,1
15497,,bowled,1532,2785,1
15498,1896,run out,1545,2785,1
15499,1860,caught,1551,2785,1
15500,,bowled,1488,2785,1
15501,,lbw,1894,2785,1
15502,556,caught,1860,2785,1
15503,,lbw,1815,2785,1
15504,,lbw,1862,2785,1
15505,,bowled,1812,2785,1
15506,,lbw,1896,2785,1
15507,,bowled,1819,2785,1
15508,,lbw,1898,2785,1
15509,556,caught,1868,2785,1
15510,,lbw,1879,2785,1
15511,359,caught,987,3621,1
15512,,bowled,1341,3621,1
15513,338,caught,1305,3621,1
15514,342,caught,1344,3621,1
15515,987,caught,682,3621,1
15516,1341,caught,360,3621,1
15517,1305,caught,338,3621,1
15518,1305,caught,342,3621,1
15519,,lbw,359,3621,1
15520,746,caught,681,3621,1
15521,,bowled,336,3621,1
15522,746,caught,358,3621,1
15523,987,caught,1776,3621,1
15524,,bowled,837,3621,1
15525,499,caught,1226,3622,1
15526,1269,caught,745,3622,1
15527,1269,1339,run out,525,3622,1
15528,700,caught,1272,3622,1
15529,1102,caught,735,3622,1
15530,700,caught,1182,3622,1
15531,,bowled,1102,3622,1
15532,735,caught,2205,3622,1
15533,735,caught,622,3622,1
15534,1286,caught,499,3622,1
15535,1226,caught,1269,3622,1
15536,525,caught,700,3622,1
15537,734,caught,507,3622,1
15538,,bowled,1339,3622,1
15539,741,caught,1782,3623,1
15540,523,caught,189,3623,1
15541,1720,caught,545,3623,1
15542,,bowled,564,3623,1
15543,523,caught,774,3623,1
15544,1720,caught,570,3623,1
15545,564,caught,2086,3623,1
15546,1368,caught,701,3623,1
15547,545,caught,753,3623,1
15548,2029,caught,743,3623,1
15549,1782,caught,741,3623,1
15550,1368,caught,523,3623,1
15551,,bowled,1720,3623,1
15552,,bowled,1663,3623,1
15553,1858,caught,2195,3623,1
15554,189,caught,725,3623,1
15555,1950,caught,231,3624,1
15556,2209,caught,2054,3624,1
15557,,caught and bowled,638,3624,1
15558,2209,caught,1385,3624,1
15559,2209,caught,473,3624,1
15560,1951,caught,479,3624,1
15561,2204,caught,1203,3624,1
15562,2209,caught,474,3624,1
15563,1203,caught,2209,3624,1
15564,,bowled,1950,3624,1
15565,,lbw,1993,3624,1
15566,231,caught,1951,3624,1
15567,600,caught,1771,3625,1
15568,1785,464,run out,1767,3625,1
15569,1785,caught,1681,3625,1
15570,,bowled,1754,3625,1
15571,968,caught,1770,3625,1
15572,1457,caught,2214,3625,1
15573,464,caught,583,3625,1
15574,600,caught,1769,3625,1
15575,,caught and bowled,1775,3625,1
15576,464,caught,1097,3625,1
15577,1769,caught,606,3625,1
15578,1754,caught,819,3625,1
15579,1767,caught,464,3625,1
15580,1754,caught,591,3625,1
15581,1754,caught,800,3625,1
15582,1767,caught,240,3625,1
15583,1431,caught,525,3626,1
15584,758,987,run out,213,3626,1
15585,746,caught,1289,3626,1
15586,746,caught,1272,3626,1
15587,1344,caught,735,3626,1
15588,1343,caught,1251,3626,1
15589,,lbw,1286,3626,1
15590,1396,caught,1182,3626,1
15591,1141,caught,768,3626,1
15592,1343,caught,734,3626,1
15593,213,caught,987,3626,1
15594,213,caught,1341,3626,1
15595,213,caught,1305,3626,1
15596,734,caught,746,3626,1
15597,,lbw,758,3626,1
15598,1286,caught,1343,3626,1
15599,213,caught,1431,3626,1
15600,1289,caught,641,3626,1
15601,213,caught,1344,3626,1
15602,213,caught,1141,3626,1
15603,1905,caught,682,3627,1
15604,1860,caught,360,3627,1
15605,1824,caught,338,3627,1
15606,631,caught,358,3627,1
15607,631,caught,359,3627,1
15608,,bowled,336,3627,1
15609,1881,caught,342,3627,1
15610,631,1897,run out,681,3627,1
15611,682,caught,646,3627,1
15612,360,caught,1815,3627,1
15613,359,caught,1860,3627,1
15614,632,caught,2189,3627,1
15615,358,caught,1897,3627,1
15616,342,caught,1824,3627,1
15617,336,caught,1905,3627,1
15618,360,caught,1881,3627,1
15619,,bowled,631,3627,1
15620,360,caught,1868,3627,1
15621,,lbw,701,3628,1
15622,,bowled,2086,3628,1
15623,209,caught,753,3628,1
15624,,bowled,741,3628,1
15625,1041,caught,523,3628,1
15626,,lbw,2195,3628,1
15627,1044,caught,1720,3628,1
15628,2102,caught,1663,3628,1
15629,1041,caught,743,3628,1
15630,1349,caught,725,3628,1
15631,,bowled,981,3628,1
15632,743,caught,589,3628,1
15633,741,743,run out,209,3628,1
15634,523,run out,1346,3628,1
15635,557,caught,189,3629,1
15636,1589,stumped,1782,3629,1
15637,,bowled,1368,3629,1
15638,236,caught,545,3629,1
15639,1550,caught,774,3629,1
15640,1551,236,run out,564,3629,1
15641,662,caught,2127,3629,1
15642,236,caught,1858,3629,1
15643,236,1551,run out,726,3629,1
15644,1858,caught,670,3629,1
15645,,lbw,1478,3629,1
15646,1368,run out,1517,3629,1
15647,1782,caught,1589,3629,1
15648,,retired hurt,662,3629,1
15649,1858,caught,1551,3629,1
15650,1568,caught,236,3629,1
15651,,bowled,557,3629,1
15652,189,caught,1593,3629,1
15653,1568,caught,574,3629,1
15654,621,caught,599,3630,1
15655,685,caught,1993,3630,1
15656,708,caught,2209,3630,1
15657,685,caught,1978,3630,1
15658,384,run out,1950,3630,1
15659,621,caught,1951,3630,1
15660,355,caught,2204,3630,1
15661,2209,1951,run out,2159,3630,1
15662,1951,caught,440,3630,1
15663,1951,caught,2165,3630,1
15664,1978,caught,355,3630,1
15665,599,caught,643,3630,1
15666,1951,caught,685,3630,1
15667,1951,caught,708,3630,1
15668,1978,run out,621,3630,1
15669,,bowled,2,3630,1
15670,,bowled,2157,3630,1
15671,591,caught,682,3631,1
15672,,bowled,338,3631,1
15673,968,caught,360,3631,1
15674,1457,caught,681,3631,1
15675,600,caught,358,3631,1
15676,591,caught,359,3631,1
15677,968,caught,342,3631,1
15678,464,run out,1193,3631,1
15679,600,caught,837,3631,1
15680,968,caught,632,3631,1
15681,,bowled,819,3631,1
15682,360,caught,606,3631,1
15683,1385,caught,670,3632,1
15684,231,caught,1478,3632,1
15685,231,caught,1517,3632,1
15686,1203,caught,1589,3632,1
15687,231,caught,664,3632,1
15688,900,caught,1551,3632,1
15689,900,caught,236,3632,1
15690,900,caught,557,3632,1
15691,1194,caught,1550,3632,1
15692,,caught and bowled,473,3632,1
15693,,bowled,231,3632,1
15694,,lbw,638,3632,1
15695,670,caught,1385,3632,1
15696,236,caught,900,3632,1
15697,1589,caught,1194,3632,1
15698,1589,caught,1203,3632,1
15699,236,caught,850,3632,1
15700,1532,caught,479,3632,1
15701,670,caught,1143,3632,1
15702,1102,caught,1305,3633,1
15703,2216,caught,987,3633,1
15704,,caught and bowled,746,3633,1
15705,,bowled,758,3633,1
15706,507,caught,1344,3633,1
15707,,lbw,1343,3633,1
15708,746,caught,2205,3633,1
15709,1326,caught,1102,3633,1
15710,987,caught,499,3633,1
15711,746,caught,1269,3633,1
15712,746,caught,2216,3633,1
15713,544,caught,507,3633,1
15714,1344,caught,1783,3633,1
15715,,bowled,502,3633,1
15716,1431,caught,2038,3633,1
15717,,bowled,599,3634,1
15718,588,caught,1993,3634,1
15719,588,caught,2209,3634,1
15720,2102,caught,1978,3634,1
15721,2102,caught,1951,3634,1
15722,981,caught,2204,3634,1
15723,1041,caught,660,3634,1
15724,2209,caught,981,3634,1
15725,1993,caught,589,3634,1
15726,661,caught,209,3634,1
15727,1787,caught,1346,3634,1
15728,,lbw,1041,3634,1
15729,660,caught,2102,3634,1
15730,,bowled,588,3634,1
15731,685,caught,741,3635,1
15732,685,caught,701,3635,1
15733,708,caught,2195,3635,1
15734,355,caught,743,3635,1
15735,708,caught,1719,3635,1
15736,182,caught,523,3635,1
15737,1,caught,883,3635,1
15738,2195,caught,440,3635,1
15739,600,caught,1860,3636,1
15740,606,caught,1815,3636,1
15741,600,caught,2189,3636,1
15742,,caught and bowled,1905,3636,1
15743,606,caught,1897,3636,1
15744,,caught and bowled,1824,3636,1
15745,,bowled,646,3636,1
15746,968,caught,1881,3636,1
15747,819,caught,631,3636,1
15748,,bowled,1234,3636,1
15749,646,caught,819,3636,1
15750,,bowled,606,3636,1
15751,646,1897,run out,591,3636,1
15752,,bowled,464,3636,1
15753,545,caught,473,3637,1
15754,189,caught,231,3637,1
15755,726,caught,1385,3637,1
15756,1368,caught,900,3637,1
15757,189,caught,479,3637,1
15758,564,caught,638,3637,1
15759,1858,caught,1203,3637,1
15760,1858,caught,850,3637,1
15761,,bowled,1143,3637,1
15762,,bowled,1612,3637,1
15763,900,caught,1782,3637,1
15764,1203,caught,2127,3637,1
15765,1194,caught,1368,3637,1
15766,1754,caught,2205,3638,1
15767,1771,caught,622,3638,1
15768,,lbw,1102,3638,1
15769,,bowled,499,3638,1
15770,,bowled,1269,3638,1
15771,,bowled,1339,3638,1
15772,,bowled,507,3638,1
15773,,bowled,1783,3638,1
15774,1097,caught,2210,3638,1
15775,,bowled,502,3638,1
15776,1339,caught,1771,3638,1
15777,2205,caught,1767,3638,1
15778,622,caught,799,3638,1
15779,,caught and bowled,583,3638,1
15780,,lbw,682,3639,1
15781,735,caught,338,3639,1
15782,735,caught,342,3639,1
15783,1251,caught,681,3639,1
15784,1251,caught,360,3639,1
15785,1286,caught,359,3639,1
15786,735,caught,1193,3639,1
15787,1272,caught,358,3639,1
15788,735,caught,336,3639,1
15789,213,1286,run out,837,3639,1
15790,338,caught,525,3639,1
15791,681,837,run out,745,3639,1
15792,,hit wicket,1182,3639,1
15793,987,caught,664,3640,1
15794,1341,caught,1478,3640,1
15795,,caught and bowled,670,3640,1
15796,1341,caught,1517,3640,1
15797,1341,caught,1551,3640,1
15798,746,caught,236,3640,1
15799,987,caught,1532,3640,1
15800,,lbw,2225,3640,1
15801,758,caught,1589,3640,1
15802,758,caught,1550,3640,1
15803,1532,caught,1305,3640,1
15804,1951,stumped,606,3641,1
15805,1951,caught,464,3641,1
15806,1978,caught,591,3641,1
15807,1951,caught,800,3641,1
15808,,bowled,819,3641,1
15809,660,caught,600,3641,1
15810,600,caught,1993,3641,1
15811,240,968,run out,599,3641,1
15812,606,caught,1950,3641,1
15813,600,caught,2209,3641,1
15814,1457,caught,1978,3641,1
15815,600,caught,1951,3641,1
15816,543,caught,660,3641,1
15817,600,caught,1947,3641,1
15818,543,caught,661,3641,1
15819,1457,caught,2204,3641,1
15820,2127,caught,213,3642,1
15821,1368,caught,525,3642,1
15822,1782,caught,1182,3642,1
15823,1858,caught,745,3642,1
15824,1782,caught,735,3642,1
15825,1782,caught,1251,3642,1
15826,2029,caught,1272,3642,1
15827,1858,caught,1286,3642,1
15828,1858,caught,734,3642,1
15829,726,caught,1795,3642,1
15830,,lbw,1782,3642,1
15831,768,caught,189,3642,1
15832,1272,caught,1368,3642,1
15833,,lbw,545,3642,1
15834,1097,caught,981,3643,1
15835,1681,caught,589,3643,1
15836,1754,1635,run out,1041,3643,1
15837,1681,caught,588,3643,1
15838,,lbw,1346,3643,1
15839,1635,caught,2102,3643,1
15840,,bowled,799,3643,1
15841,209,caught,1770,3643,1
15842,1044,caught,1767,3643,1
15843,,lbw,1754,3643,1
15844,,bowled,1681,3643,1
15845,2102,caught,1769,3643,1
15846,,bowled,2214,3643,1
15847,,bowled,583,3643,1
15848,209,caught,1775,3643,1
15849,588,caught,1097,3643,1
15850,,bowled,1305,3644,1
15851,230,caught,987,3644,1
15852,209,caught,746,3644,1
15853,2102,caught,1341,3644,1
15854,2102,caught,758,3644,1
15855,1431,caught,981,3644,1
15856,,bowled,589,3644,1
15857,1305,987,run out,209,3644,1
15858,987,caught,1041,3644,1
15859,1341,caught,588,3644,1
15860,746,caught,2102,3644,1
15861,464,caught,189,3645,1
15862,819,caught,545,3645,1
15863,591,caught,774,3645,1
15864,606,caught,1782,3645,1
15865,819,caught,1368,3645,1
15866,,bowled,564,3645,1
15867,591,caught,2127,3645,1
15868,774,caught,606,3645,1
15869,1858,caught,464,3645,1
15870,,bowled,819,3645,1
15871,1858,caught,800,3645,1
15872,1858,caught,591,3645,1
15873,545,run out,240,3645,1
15874,774,run out,600,3645,1
15875,,bowled,543,3645,1
15876,,bowled,1785,3645,1
15877,,bowled,968,3645,1
15878,,bowled,981,3646,1
15879,,bowled,209,3646,1
15880,,caught and bowled,589,3646,1
15881,1858,caught,1041,3646,1
15882,,bowled,588,3646,1
15883,1368,caught,2102,3646,1
15884,,bowled,1044,3646,1
15885,1858,caught,1346,3646,1
15886,726,caught,1588,3646,1
15887,774,run out,230,3646,1
15888,,caught and bowled,1782,3646,1
15889,1346,caught,189,3646,1
15890,,bowled,1368,3646,1
